year;city_code;product_type;product;destinated_area
01/01/2009;41e0f8ccfe523e0d;temporary;Sorghum;0
01/01/2009;3a5d0e5eb1691b38;temporary;Rice;80
01/01/2009;3a5d0e5eb1691b38;temporary;Beans;250
01/01/2009;3a5d0e5eb1691b38;temporary;Cassava;1500
01/01/2009;3a5d0e5eb1691b38;temporary;Corn;160
01/01/2009;3a5d0e5eb1691b38;temporary;Soy;0
01/01/2009;3a5d0e5eb1691b38;temporary;Sorghum;0
01/01/2009;a7187a1b5b870cf4;temporary;Rice;0
01/01/2009;a7187a1b5b870cf4;temporary;Beans;0
01/01/2009;a7187a1b5b870cf4;temporary;Cassava;0
01/01/2009;a7187a1b5b870cf4;temporary;Corn;0
01/01/2009;a7187a1b5b870cf4;temporary;Soy;0
01/01/2009;a7187a1b5b870cf4;temporary;Sorghum;0
01/01/2009;878bd5338ba55697;temporary;Rice;1000
01/01/2009;878bd5338ba55697;temporary;Beans;750
01/01/2009;878bd5338ba55697;temporary;Cassava;1200
01/01/2009;878bd5338ba55697;temporary;Corn;1000
01/01/2009;878bd5338ba55697;temporary;Soy;0
01/01/2009;878bd5338ba55697;temporary;Sorghum;0
01/01/2009;c118b149223ba711;temporary;Rice;40
01/01/2009;c118b149223ba711;temporary;Beans;10
01/01/2009;c118b149223ba711;temporary;Cassava;210
01/01/2009;c118b149223ba711;temporary;Corn;10
01/01/2009;c118b149223ba711;temporary;Soy;0
01/01/2009;c118b149223ba711;temporary;Sorghum;0
01/01/2009;c129d0cd5f1afd51;temporary;Rice;10
01/01/2009;c129d0cd5f1afd51;temporary;Beans;0
01/01/2009;c129d0cd5f1afd51;temporary;Cassava;700
01/01/2009;c129d0cd5f1afd51;temporary;Corn;15
01/01/2009;c129d0cd5f1afd51;temporary;Soy;0
01/01/2009;c129d0cd5f1afd51;temporary;Sorghum;0
01/01/2009;70a4c62beba3c168;temporary;Rice;300
01/01/2009;70a4c62beba3c168;temporary;Beans;200
01/01/2009;70a4c62beba3c168;temporary;Cassava;2500
01/01/2009;70a4c62beba3c168;temporary;Corn;1300
01/01/2009;70a4c62beba3c168;temporary;Soy;0
01/01/2009;70a4c62beba3c168;temporary;Sorghum;0
01/01/2009;20589298110cd872;temporary;Rice;0
01/01/2009;20589298110cd872;temporary;Beans;0
01/01/2009;20589298110cd872;temporary;Cassava;0
01/01/2009;20589298110cd872;temporary;Corn;0
01/01/2009;20589298110cd872;temporary;Soy;0
01/01/2009;20589298110cd872;temporary;Sorghum;0
01/01/2009;7e56bd83460aabc7;temporary;Rice;2210
01/01/2009;7e56bd83460aabc7;temporary;Beans;3960
01/01/2009;7e56bd83460aabc7;temporary;Cassava;5700
01/01/2009;7e56bd83460aabc7;temporary;Corn;36150
01/01/2009;7e56bd83460aabc7;temporary;Soy;0
01/01/2009;7e56bd83460aabc7;temporary;Sorghum;0
01/01/2009;c0019c9a4b4819f2;temporary;Rice;0
01/01/2009;c0019c9a4b4819f2;temporary;Beans;30
01/01/2009;c0019c9a4b4819f2;temporary;Cassava;100
01/01/2009;c0019c9a4b4819f2;temporary;Corn;12
01/01/2009;c0019c9a4b4819f2;temporary;Soy;0
01/01/2009;c0019c9a4b4819f2;temporary;Sorghum;0
01/01/2009;d6ffd6d7dfe22d57;temporary;Rice;400
01/01/2009;d6ffd6d7dfe22d57;temporary;Beans;800
01/01/2009;d6ffd6d7dfe22d57;temporary;Cassava;3500
01/01/2009;d6ffd6d7dfe22d57;temporary;Corn;480
01/01/2009;d6ffd6d7dfe22d57;temporary;Soy;0
01/01/2009;d6ffd6d7dfe22d57;temporary;Sorghum;0
01/01/2009;3cf541a13002d37b;temporary;Rice;840
01/01/2009;3cf541a13002d37b;temporary;Beans;410
01/01/2009;3cf541a13002d37b;temporary;Cassava;280
01/01/2009;3cf541a13002d37b;temporary;Corn;1000
01/01/2009;3cf541a13002d37b;temporary;Soy;0
01/01/2009;3cf541a13002d37b;temporary;Sorghum;0
01/01/2009;11b6622567f98f3b;temporary;Rice;0
01/01/2009;11b6622567f98f3b;temporary;Beans;500
01/01/2009;11b6622567f98f3b;temporary;Cassava;1500
01/01/2009;11b6622567f98f3b;temporary;Corn;500
01/01/2009;11b6622567f98f3b;temporary;Soy;0
01/01/2009;11b6622567f98f3b;temporary;Sorghum;0
01/01/2009;77c880feff17c521;temporary;Rice;2200
01/01/2009;77c880feff17c521;temporary;Beans;150
01/01/2009;77c880feff17c521;temporary;Cassava;2500
01/01/2009;77c880feff17c521;temporary;Corn;3300
01/01/2009;77c880feff17c521;temporary;Soy;1000
01/01/2009;77c880feff17c521;temporary;Sorghum;0
01/01/2009;3fdbc27a4bed0deb;temporary;Rice;3000
01/01/2009;3fdbc27a4bed0deb;temporary;Beans;650
01/01/2009;3fdbc27a4bed0deb;temporary;Cassava;1800
01/01/2009;3fdbc27a4bed0deb;temporary;Corn;10000
01/01/2009;3fdbc27a4bed0deb;temporary;Soy;0
01/01/2009;3fdbc27a4bed0deb;temporary;Sorghum;0
01/01/2009;74d75dde6dc4a5ec;temporary;Rice;500
01/01/2009;74d75dde6dc4a5ec;temporary;Beans;640
01/01/2009;74d75dde6dc4a5ec;temporary;Cassava;10000
01/01/2009;74d75dde6dc4a5ec;temporary;Corn;3500
01/01/2009;74d75dde6dc4a5ec;temporary;Soy;0
01/01/2009;74d75dde6dc4a5ec;temporary;Sorghum;0
01/01/2009;44d800c11a5f3bfa;temporary;Rice;250
01/01/2009;44d800c11a5f3bfa;temporary;Beans;5
01/01/2009;44d800c11a5f3bfa;temporary;Cassava;1900
01/01/2009;44d800c11a5f3bfa;temporary;Corn;120
01/01/2009;44d800c11a5f3bfa;temporary;Soy;0
01/01/2009;44d800c11a5f3bfa;temporary;Sorghum;0
01/01/2009;b73e63cd3a2904c9;temporary;Rice;470
01/01/2009;b73e63cd3a2904c9;temporary;Beans;425
01/01/2009;b73e63cd3a2904c9;temporary;Cassava;7000
01/01/2009;b73e63cd3a2904c9;temporary;Corn;950
01/01/2009;b73e63cd3a2904c9;temporary;Soy;0
01/01/2009;b73e63cd3a2904c9;temporary;Sorghum;0
01/01/2009;03e477d4ede00e89;temporary;Rice;0
01/01/2009;03e477d4ede00e89;temporary;Beans;300
01/01/2009;03e477d4ede00e89;temporary;Cassava;900
01/01/2009;03e477d4ede00e89;temporary;Corn;270
01/01/2009;03e477d4ede00e89;temporary;Soy;0
01/01/2009;03e477d4ede00e89;temporary;Sorghum;0
01/01/2009;855f882ce507aba5;temporary;Rice;50
01/01/2009;855f882ce507aba5;temporary;Beans;20
01/01/2009;855f882ce507aba5;temporary;Cassava;105
01/01/2009;855f882ce507aba5;temporary;Corn;1653
01/01/2009;855f882ce507aba5;temporary;Soy;0
01/01/2009;855f882ce507aba5;temporary;Sorghum;0
01/01/2009;ae345f007f327b22;temporary;Rice;2700
01/01/2009;ae345f007f327b22;temporary;Beans;1134
01/01/2009;ae345f007f327b22;temporary;Cassava;4000
01/01/2009;ae345f007f327b22;temporary;Corn;3555
01/01/2009;ae345f007f327b22;temporary;Soy;0
01/01/2009;ae345f007f327b22;temporary;Sorghum;0
01/01/2009;f4612b8b5a8223b5;temporary;Rice;425
01/01/2009;f4612b8b5a8223b5;temporary;Beans;204
01/01/2009;f4612b8b5a8223b5;temporary;Cassava;350
01/01/2009;f4612b8b5a8223b5;temporary;Corn;630
01/01/2009;f4612b8b5a8223b5;temporary;Soy;0
01/01/2009;f4612b8b5a8223b5;temporary;Sorghum;0
01/01/2009;8e0eb10270d768f8;temporary;Rice;16550
01/01/2009;8e0eb10270d768f8;temporary;Beans;320
01/01/2009;8e0eb10270d768f8;temporary;Cassava;4600
01/01/2009;8e0eb10270d768f8;temporary;Corn;17050
01/01/2009;8e0eb10270d768f8;temporary;Soy;14200
01/01/2009;8e0eb10270d768f8;temporary;Sorghum;0
01/01/2009;2a6b10e6e68be90e;temporary;Rice;1550
01/01/2009;2a6b10e6e68be90e;temporary;Beans;1750
01/01/2009;2a6b10e6e68be90e;temporary;Cassava;2500
01/01/2009;2a6b10e6e68be90e;temporary;Corn;3350
01/01/2009;2a6b10e6e68be90e;temporary;Soy;0
01/01/2009;2a6b10e6e68be90e;temporary;Sorghum;0
01/01/2009;18e37d24ff8517ef;temporary;Rice;370
01/01/2009;18e37d24ff8517ef;temporary;Beans;45
01/01/2009;18e37d24ff8517ef;temporary;Cassava;800
01/01/2009;18e37d24ff8517ef;temporary;Corn;330
01/01/2009;18e37d24ff8517ef;temporary;Soy;400
01/01/2009;18e37d24ff8517ef;temporary;Sorghum;0
01/01/2009;6a7b8c3ab2bc6c38;temporary;Rice;5
01/01/2009;6a7b8c3ab2bc6c38;temporary;Beans;900
01/01/2009;6a7b8c3ab2bc6c38;temporary;Cassava;650
01/01/2009;6a7b8c3ab2bc6c38;temporary;Corn;520
01/01/2009;6a7b8c3ab2bc6c38;temporary;Soy;0
01/01/2009;6a7b8c3ab2bc6c38;temporary;Sorghum;0
01/01/2009;7926ffd2861f8dbc;temporary;Rice;80
01/01/2009;7926ffd2861f8dbc;temporary;Beans;70
01/01/2009;7926ffd2861f8dbc;temporary;Cassava;350
01/01/2009;7926ffd2861f8dbc;temporary;Corn;3264
01/01/2009;7926ffd2861f8dbc;temporary;Soy;0
01/01/2009;7926ffd2861f8dbc;temporary;Sorghum;0
01/01/2009;783dbed4df67af9f;temporary;Rice;1885
01/01/2009;783dbed4df67af9f;temporary;Beans;475
01/01/2009;783dbed4df67af9f;temporary;Cassava;630
01/01/2009;783dbed4df67af9f;temporary;Corn;1320
01/01/2009;783dbed4df67af9f;temporary;Soy;80
01/01/2009;783dbed4df67af9f;temporary;Sorghum;0
01/01/2009;b4bb04d2a6472ea0;temporary;Rice;6
01/01/2009;b4bb04d2a6472ea0;temporary;Beans;140
01/01/2009;b4bb04d2a6472ea0;temporary;Cassava;25
01/01/2009;b4bb04d2a6472ea0;temporary;Corn;13
01/01/2009;b4bb04d2a6472ea0;temporary;Soy;0
01/01/2009;b4bb04d2a6472ea0;temporary;Sorghum;0
01/01/2009;d42d0e216f57b2ae;temporary;Rice;150
01/01/2009;d42d0e216f57b2ae;temporary;Beans;0
01/01/2009;d42d0e216f57b2ae;temporary;Cassava;400
01/01/2009;d42d0e216f57b2ae;temporary;Corn;200
01/01/2009;d42d0e216f57b2ae;temporary;Soy;0
01/01/2009;d42d0e216f57b2ae;temporary;Sorghum;0
01/01/2009;a1b03f0e4d79b4fe;temporary;Rice;200
01/01/2009;a1b03f0e4d79b4fe;temporary;Beans;75
01/01/2009;a1b03f0e4d79b4fe;temporary;Cassava;472
01/01/2009;a1b03f0e4d79b4fe;temporary;Corn;180
01/01/2009;a1b03f0e4d79b4fe;temporary;Soy;0
01/01/2009;a1b03f0e4d79b4fe;temporary;Sorghum;0
01/01/2009;6471ede39ca61b39;temporary;Rice;600
01/01/2009;6471ede39ca61b39;temporary;Beans;420
01/01/2009;6471ede39ca61b39;temporary;Cassava;2400
01/01/2009;6471ede39ca61b39;temporary;Corn;4600
01/01/2009;6471ede39ca61b39;temporary;Soy;0
01/01/2009;6471ede39ca61b39;temporary;Sorghum;0
01/01/2009;f3c2cc112eb0e6fe;temporary;Rice;45
01/01/2009;f3c2cc112eb0e6fe;temporary;Beans;440
01/01/2009;f3c2cc112eb0e6fe;temporary;Cassava;800
01/01/2009;f3c2cc112eb0e6fe;temporary;Corn;50
01/01/2009;f3c2cc112eb0e6fe;temporary;Soy;0
01/01/2009;f3c2cc112eb0e6fe;temporary;Sorghum;0
01/01/2009;9ce50fa197613de1;temporary;Rice;0
01/01/2009;9ce50fa197613de1;temporary;Beans;130
01/01/2009;9ce50fa197613de1;temporary;Cassava;400
01/01/2009;9ce50fa197613de1;temporary;Corn;50
01/01/2009;9ce50fa197613de1;temporary;Soy;0
01/01/2009;9ce50fa197613de1;temporary;Sorghum;0
01/01/2009;807c5037e6993f2c;temporary;Rice;750
01/01/2009;807c5037e6993f2c;temporary;Beans;120
01/01/2009;807c5037e6993f2c;temporary;Cassava;2000
01/01/2009;807c5037e6993f2c;temporary;Corn;1100
01/01/2009;807c5037e6993f2c;temporary;Soy;1000
01/01/2009;782568ced6ad8838;temporary;Rice;710
01/01/2009;782568ced6ad8838;temporary;Beans;55
01/01/2009;782568ced6ad8838;temporary;Cassava;150
01/01/2009;782568ced6ad8838;temporary;Corn;160
01/01/2009;782568ced6ad8838;temporary;Soy;0
01/01/2009;51db62cb09adc2e8;temporary;Rice;2350
01/01/2009;51db62cb09adc2e8;temporary;Beans;670
01/01/2009;51db62cb09adc2e8;temporary;Cassava;3500
01/01/2009;51db62cb09adc2e8;temporary;Corn;3400
01/01/2009;51db62cb09adc2e8;temporary;Soy;320
01/01/2009;51db62cb09adc2e8;temporary;Sorghum;0
01/01/2009;bce36d2f8aa39d8b;temporary;Rice;3950
01/01/2009;bce36d2f8aa39d8b;temporary;Beans;475
01/01/2009;bce36d2f8aa39d8b;temporary;Cassava;600
01/01/2009;bce36d2f8aa39d8b;temporary;Corn;2665
01/01/2009;bce36d2f8aa39d8b;temporary;Soy;70
01/01/2009;bce36d2f8aa39d8b;temporary;Sorghum;0
01/01/2009;3a8618990d23351f;temporary;Rice;50
01/01/2009;3a8618990d23351f;temporary;Beans;700
01/01/2009;3a8618990d23351f;temporary;Cassava;400
01/01/2009;3a8618990d23351f;temporary;Corn;220
01/01/2009;3a8618990d23351f;temporary;Soy;0
01/01/2009;3a8618990d23351f;temporary;Sorghum;0
01/01/2009;20e241460ce4140d;temporary;Rice;5
01/01/2009;20e241460ce4140d;temporary;Beans;0
01/01/2009;20e241460ce4140d;temporary;Cassava;20
01/01/2009;20e241460ce4140d;temporary;Corn;10
01/01/2009;20e241460ce4140d;temporary;Soy;0
01/01/2009;20e241460ce4140d;temporary;Sorghum;0
01/01/2009;857b720c7c979ae1;temporary;Rice;0
01/01/2009;857b720c7c979ae1;temporary;Beans;0
01/01/2009;857b720c7c979ae1;temporary;Cassava;0
01/01/2009;857b720c7c979ae1;temporary;Corn;0
01/01/2009;857b720c7c979ae1;temporary;Soy;0
01/01/2009;857b720c7c979ae1;temporary;Sorghum;0
01/01/2009;505ceb6546aa8435;temporary;Rice;0
01/01/2009;505ceb6546aa8435;temporary;Beans;0
01/01/2009;505ceb6546aa8435;temporary;Cassava;300
01/01/2009;505ceb6546aa8435;temporary;Corn;0
01/01/2009;505ceb6546aa8435;temporary;Soy;0
01/01/2009;505ceb6546aa8435;temporary;Sorghum;0
01/01/2009;abcadd700f8948e3;temporary;Rice;50
01/01/2009;abcadd700f8948e3;temporary;Beans;750
01/01/2009;abcadd700f8948e3;temporary;Cassava;850
01/01/2009;abcadd700f8948e3;temporary;Corn;480
01/01/2009;abcadd700f8948e3;temporary;Soy;0
01/01/2009;abcadd700f8948e3;temporary;Sorghum;0
01/01/2009;cdc89121a4b9478b;temporary;Rice;3100
01/01/2009;cdc89121a4b9478b;temporary;Beans;910
01/01/2009;cdc89121a4b9478b;temporary;Cassava;400
01/01/2009;cdc89121a4b9478b;temporary;Corn;7520
01/01/2009;cdc89121a4b9478b;temporary;Soy;2900
01/01/2009;cdc89121a4b9478b;temporary;Sorghum;0
01/01/2009;a454a6655aaaaaed;temporary;Rice;30
01/01/2009;a454a6655aaaaaed;temporary;Beans;700
01/01/2009;a454a6655aaaaaed;temporary;Cassava;8000
01/01/2009;a454a6655aaaaaed;temporary;Corn;5000
01/01/2009;a454a6655aaaaaed;temporary;Soy;0
01/01/2009;a454a6655aaaaaed;temporary;Sorghum;0
01/01/2009;6f911ef231b0efa7;temporary;Rice;1300
01/01/2009;6f911ef231b0efa7;temporary;Beans;0
01/01/2009;6f911ef231b0efa7;temporary;Cassava;100
01/01/2009;6f911ef231b0efa7;temporary;Corn;2270
01/01/2009;6f911ef231b0efa7;temporary;Soy;5500
01/01/2009;6f911ef231b0efa7;temporary;Sorghum;0
01/01/2009;1bd7145ed1da044a;temporary;Rice;17520
01/01/2009;1bd7145ed1da044a;temporary;Beans;870
01/01/2009;1bd7145ed1da044a;temporary;Cassava;20000
01/01/2009;1bd7145ed1da044a;temporary;Corn;4900
01/01/2009;1bd7145ed1da044a;temporary;Soy;18000
01/01/2009;1bd7145ed1da044a;temporary;Sorghum;0
01/01/2009;07ed828db19fe8ca;temporary;Rice;70
01/01/2009;07ed828db19fe8ca;temporary;Beans;900
01/01/2009;07ed828db19fe8ca;temporary;Cassava;600
01/01/2009;07ed828db19fe8ca;temporary;Corn;120
01/01/2009;07ed828db19fe8ca;temporary;Soy;0
01/01/2009;07ed828db19fe8ca;temporary;Sorghum;0
01/01/2009;841ef18dcb3dbc3e;temporary;Rice;10
01/01/2009;841ef18dcb3dbc3e;temporary;Beans;30
01/01/2009;841ef18dcb3dbc3e;temporary;Cassava;500
01/01/2009;841ef18dcb3dbc3e;temporary;Corn;40
01/01/2009;841ef18dcb3dbc3e;temporary;Soy;0
01/01/2009;841ef18dcb3dbc3e;temporary;Sorghum;0
01/01/2009;437130e27b6165ec;temporary;Rice;0
01/01/2009;437130e27b6165ec;temporary;Beans;30
01/01/2009;437130e27b6165ec;temporary;Cassava;300
01/01/2009;437130e27b6165ec;temporary;Corn;30
01/01/2009;437130e27b6165ec;temporary;Soy;0
01/01/2009;437130e27b6165ec;temporary;Sorghum;0
01/01/2009;fda49275fbf5caf6;temporary;Rice;3600
01/01/2009;fda49275fbf5caf6;temporary;Beans;240
01/01/2009;fda49275fbf5caf6;temporary;Cassava;1400
01/01/2009;fda49275fbf5caf6;temporary;Corn;1700
01/01/2009;fda49275fbf5caf6;temporary;Soy;0
01/01/2009;fda49275fbf5caf6;temporary;Sorghum;0
01/01/2009;2631530645ac2ec8;temporary;Rice;100
01/01/2009;2631530645ac2ec8;temporary;Beans;360
01/01/2009;2631530645ac2ec8;temporary;Cassava;7000
01/01/2009;2631530645ac2ec8;temporary;Corn;2100
01/01/2009;2631530645ac2ec8;temporary;Soy;0
01/01/2009;2631530645ac2ec8;temporary;Sorghum;0
01/01/2009;0ea136556d12fc16;temporary;Rice;1522
01/01/2009;0ea136556d12fc16;temporary;Beans;420
01/01/2009;0ea136556d12fc16;temporary;Cassava;1325
01/01/2009;0ea136556d12fc16;temporary;Corn;10863
01/01/2009;0ea136556d12fc16;temporary;Soy;0
01/01/2009;0ea136556d12fc16;temporary;Sorghum;0
01/01/2009;ba4547c678a9a2e6;temporary;Rice;0
01/01/2009;ba4547c678a9a2e6;temporary;Beans;100
01/01/2009;ba4547c678a9a2e6;temporary;Cassava;2700
01/01/2009;ba4547c678a9a2e6;temporary;Corn;120
01/01/2009;ba4547c678a9a2e6;temporary;Soy;0
01/01/2009;ba4547c678a9a2e6;temporary;Sorghum;0
01/01/2009;50a2afbdc678a65f;temporary;Rice;750
01/01/2009;50a2afbdc678a65f;temporary;Beans;210
01/01/2009;50a2afbdc678a65f;temporary;Cassava;250
01/01/2009;50a2afbdc678a65f;temporary;Corn;7500
01/01/2009;50a2afbdc678a65f;temporary;Soy;0
01/01/2009;50a2afbdc678a65f;temporary;Sorghum;0
01/01/2009;d0f5f5b9fcecb0d8;temporary;Rice;10
01/01/2009;d0f5f5b9fcecb0d8;temporary;Beans;100
01/01/2009;d0f5f5b9fcecb0d8;temporary;Cassava;1000
01/01/2009;d0f5f5b9fcecb0d8;temporary;Corn;35
01/01/2009;d0f5f5b9fcecb0d8;temporary;Soy;0
01/01/2009;d0f5f5b9fcecb0d8;temporary;Sorghum;0
01/01/2009;56aa50429893f5ca;temporary;Rice;15
01/01/2009;56aa50429893f5ca;temporary;Beans;515
01/01/2009;56aa50429893f5ca;temporary;Cassava;350
01/01/2009;56aa50429893f5ca;temporary;Corn;60
01/01/2009;56aa50429893f5ca;temporary;Soy;0
01/01/2009;56aa50429893f5ca;temporary;Sorghum;0
01/01/2009;18fb5197aa553b9c;temporary;Rice;1950
01/01/2009;18fb5197aa553b9c;temporary;Beans;650
01/01/2009;18fb5197aa553b9c;temporary;Cassava;240
01/01/2009;18fb5197aa553b9c;temporary;Corn;2000
01/01/2009;18fb5197aa553b9c;temporary;Sorghum;0
01/01/2009;72b65b337fc5302a;temporary;Rice;0
01/01/2009;72b65b337fc5302a;temporary;Beans;1500
01/01/2009;72b65b337fc5302a;temporary;Cassava;4500
01/01/2009;72b65b337fc5302a;temporary;Corn;1000
01/01/2009;72b65b337fc5302a;temporary;Soy;0
01/01/2009;72b65b337fc5302a;temporary;Sorghum;0
01/01/2009;a245de687a867003;temporary;Rice;15
01/01/2009;a245de687a867003;temporary;Beans;12
01/01/2009;a245de687a867003;temporary;Cassava;300
01/01/2009;a245de687a867003;temporary;Corn;30
01/01/2009;a245de687a867003;temporary;Soy;0
01/01/2009;a245de687a867003;temporary;Sorghum;0
01/01/2009;9bc907eeb9e3fc52;temporary;Rice;2
01/01/2009;9bc907eeb9e3fc52;temporary;Beans;0
01/01/2009;9bc907eeb9e3fc52;temporary;Cassava;40
01/01/2009;9bc907eeb9e3fc52;temporary;Corn;757
01/01/2009;9bc907eeb9e3fc52;temporary;Soy;0
01/01/2009;9bc907eeb9e3fc52;temporary;Sorghum;0
01/01/2009;fae378a53734da72;temporary;Rice;1300
01/01/2009;fae378a53734da72;temporary;Beans;500
01/01/2009;fae378a53734da72;temporary;Cassava;1022
01/01/2009;fae378a53734da72;temporary;Corn;820
01/01/2009;fae378a53734da72;temporary;Soy;0
01/01/2009;fae378a53734da72;temporary;Sorghum;0
01/01/2009;09791645137aa877;temporary;Rice;0
01/01/2009;09791645137aa877;temporary;Beans;0
01/01/2009;09791645137aa877;temporary;Cassava;0
01/01/2009;09791645137aa877;temporary;Corn;0
01/01/2009;09791645137aa877;temporary;Soy;0
01/01/2009;09791645137aa877;temporary;Sorghum;0
01/01/2009;be4424aa54f8d2ae;temporary;Rice;250
01/01/2009;be4424aa54f8d2ae;temporary;Beans;95
01/01/2009;be4424aa54f8d2ae;temporary;Cassava;700
01/01/2009;be4424aa54f8d2ae;temporary;Corn;900
01/01/2009;be4424aa54f8d2ae;temporary;Soy;0
01/01/2009;be4424aa54f8d2ae;temporary;Sorghum;0
01/01/2009;60982e0f7928740a;temporary;Rice;10
01/01/2009;60982e0f7928740a;temporary;Beans;36
01/01/2009;60982e0f7928740a;temporary;Cassava;600
01/01/2009;60982e0f7928740a;temporary;Corn;50
01/01/2009;60982e0f7928740a;temporary;Soy;0
01/01/2009;60982e0f7928740a;temporary;Sorghum;0
01/01/2009;07ce2e79e19977e9;temporary;Rice;1
01/01/2009;07ce2e79e19977e9;temporary;Beans;4
01/01/2009;07ce2e79e19977e9;temporary;Cassava;500
01/01/2009;07ce2e79e19977e9;temporary;Corn;20
01/01/2009;07ce2e79e19977e9;temporary;Soy;0
01/01/2009;07ce2e79e19977e9;temporary;Sorghum;0
01/01/2009;205ccde9be499e17;temporary;Rice;3000
01/01/2009;205ccde9be499e17;temporary;Beans;500
01/01/2009;205ccde9be499e17;temporary;Cassava;6400
01/01/2009;205ccde9be499e17;temporary;Corn;3000
01/01/2009;205ccde9be499e17;temporary;Soy;0
01/01/2009;205ccde9be499e17;temporary;Sorghum;0
01/01/2009;cead2cbd1f8f0b86;temporary;Rice;0
01/01/2009;cead2cbd1f8f0b86;temporary;Beans;2500
01/01/2009;cead2cbd1f8f0b86;temporary;Cassava;2800
01/01/2009;cead2cbd1f8f0b86;temporary;Corn;500
01/01/2009;cead2cbd1f8f0b86;temporary;Soy;0
01/01/2009;cead2cbd1f8f0b86;temporary;Sorghum;0
01/01/2009;80e8ffb027590a74;temporary;Rice;3150
01/01/2009;80e8ffb027590a74;temporary;Beans;1700
01/01/2009;80e8ffb027590a74;temporary;Cassava;1900
01/01/2009;80e8ffb027590a74;temporary;Corn;1780
01/01/2009;80e8ffb027590a74;temporary;Soy;0
01/01/2009;80e8ffb027590a74;temporary;Sorghum;0
01/01/2009;164c8953d3af2bbe;temporary;Rice;36
01/01/2009;164c8953d3af2bbe;temporary;Beans;0
01/01/2009;164c8953d3af2bbe;temporary;Cassava;136
01/01/2009;164c8953d3af2bbe;temporary;Corn;780
01/01/2009;164c8953d3af2bbe;temporary;Soy;0
01/01/2009;164c8953d3af2bbe;temporary;Sorghum;0
01/01/2009;f1fd357c5adaa8dc;temporary;Rice;4000
01/01/2009;f1fd357c5adaa8dc;temporary;Beans;500
01/01/2009;f1fd357c5adaa8dc;temporary;Cassava;1600
01/01/2009;f1fd357c5adaa8dc;temporary;Corn;1200
01/01/2009;f1fd357c5adaa8dc;temporary;Soy;0
01/01/2009;f1fd357c5adaa8dc;temporary;Sorghum;0
01/01/2009;8a4ab531676691da;temporary;Rice;7920
01/01/2009;8a4ab531676691da;temporary;Beans;120
01/01/2009;8a4ab531676691da;temporary;Cassava;625
01/01/2009;8a4ab531676691da;temporary;Corn;5470
01/01/2009;8a4ab531676691da;temporary;Soy;8275
01/01/2009;8a4ab531676691da;temporary;Sorghum;0
01/01/2009;be8a37473dc63db0;temporary;Rice;1245
01/01/2009;be8a37473dc63db0;temporary;Beans;700
01/01/2009;be8a37473dc63db0;temporary;Cassava;1000
01/01/2009;be8a37473dc63db0;temporary;Corn;1325
01/01/2009;be8a37473dc63db0;temporary;Soy;265
01/01/2009;be8a37473dc63db0;temporary;Sorghum;0
01/01/2009;c45d8ddba643c0d7;temporary;Rice;35
01/01/2009;c45d8ddba643c0d7;temporary;Beans;150
01/01/2009;c45d8ddba643c0d7;temporary;Cassava;300
01/01/2009;c45d8ddba643c0d7;temporary;Corn;25
01/01/2009;c45d8ddba643c0d7;temporary;Soy;0
01/01/2009;c45d8ddba643c0d7;temporary;Sorghum;0
01/01/2009;ad622472210b0b57;temporary;Rice;180
01/01/2009;ad622472210b0b57;temporary;Beans;500
01/01/2009;ad622472210b0b57;temporary;Cassava;4840
01/01/2009;ad622472210b0b57;temporary;Corn;1650
01/01/2009;ad622472210b0b57;temporary;Soy;0
01/01/2009;ad622472210b0b57;temporary;Sorghum;0
01/01/2009;b0e4b4b27117562a;temporary;Rice;360
01/01/2009;b0e4b4b27117562a;temporary;Beans;150
01/01/2009;b0e4b4b27117562a;temporary;Cassava;1800
01/01/2009;b0e4b4b27117562a;temporary;Corn;360
01/01/2009;b0e4b4b27117562a;temporary;Soy;0
01/01/2009;b0e4b4b27117562a;temporary;Sorghum;0
01/01/2009;64a227aa24370b17;temporary;Rice;216
01/01/2009;64a227aa24370b17;temporary;Beans;44
01/01/2009;64a227aa24370b17;temporary;Cassava;300
01/01/2009;64a227aa24370b17;temporary;Corn;1921
01/01/2009;64a227aa24370b17;temporary;Soy;0
01/01/2009;64a227aa24370b17;temporary;Sorghum;0
01/01/2015;960b4f2c94a2fb2c;temporary;Rice;20
01/01/2015;960b4f2c94a2fb2c;temporary;Beans;80
01/01/2015;960b4f2c94a2fb2c;temporary;Cassava;2550
01/01/2015;960b4f2c94a2fb2c;temporary;Corn;120
01/01/2015;960b4f2c94a2fb2c;temporary;Soy;0
01/01/2015;960b4f2c94a2fb2c;temporary;Sorghum;0
01/01/2015;746cc42bfb8f6b62;temporary;Rice;150
01/01/2015;746cc42bfb8f6b62;temporary;Beans;5
01/01/2015;746cc42bfb8f6b62;temporary;Cassava;300
01/01/2015;746cc42bfb8f6b62;temporary;Corn;400
01/01/2015;746cc42bfb8f6b62;temporary;Sorghum;0
01/01/2015;6cce2bf873870afc;temporary;Rice;70
01/01/2015;6cce2bf873870afc;temporary;Beans;70
01/01/2015;6cce2bf873870afc;temporary;Cassava;25300
01/01/2015;6cce2bf873870afc;temporary;Corn;300
01/01/2015;6cce2bf873870afc;temporary;Soy;0
01/01/2015;6cce2bf873870afc;temporary;Sorghum;0
01/01/2015;4de42e351006a2ae;temporary;Rice;0
01/01/2015;4de42e351006a2ae;temporary;Beans;0
